ඔවුහු ගිනි මැලය වටා රැස් වූහ.,ඔවුහු ගිනි මැලය වටා රැස් වුනා,ගිනි මැලය  ඔවුහු වටා රැස් වූහ.
නියමිත වේලාවට යානය පිටත් විය.,නියමිත වේලාවට යානය පිටත් වුනා,යානය පිටත් වියනියමිත වේලාවට.
අපි අමතක නොවන අත්දැකීමක් බෙදා ගත්තෙමු.,අපි අමතක නොවන අත්දැකීමක් බෙදා ගත්තෙමි,බෙදා ගත්තෙමු අපි අමතක නොවන අත්දැකීමක් .
සුළඟට ගස් පැද්දුණි.,සුළඟට ගස් පැද්දුනා,පැද්දුණි සුළඟට ගස්.
උදෑසන ආහාරය  විශිෂ්ට විය.,උදෑසන ආහාරය  විශිෂ්ට වුනා,විශිෂ්ට විය උදෑසන ආහාරය..
මම ඉක්මනින් දුරකථනයට පිළිතුරු දුන්නෙමි.,මම ඉක්මනින් දුරකථනයට පිළිතුරු දුන්නෙමු,පිළිතුරු දුන්නෙමි මම ඉක්මනින් දුරකථනයට.
ඔවුහු පුස්තකාලයට රැස් වූහ.,ඔවුහු පුස්තකාලයට රැස් වුනා,ඔවුහු පුස්තකාලයට රැස් වූහ.
අපි වෙරළේ විවේක ගත්තෙමු.,අපි වෙරළේ විවේක ගත්තෙමි,ගත්තෙමු අපි වෙරළේ විවේක.
ඇය සිත් ඇදගන්නාසුළු පින්තූරයක් පින්තාරු කළාය.,ඇය සිත් ඇදගන්නාසුළු පින්තූරයක් පින්තාරු කලේය,පින්තූරයක් පින්තාරු කළාය ඇය සිත් ඇදගන්නාසුළු.
ක්‍රීඩා පිටිය සිනහවෙන් පිරී යයි.,ක්‍රීඩා පිටිය සිනහවෙන් පිරී යමු,ක්‍රීඩා පිටිය සිනහවෙන් පිරී යයි.
මම වීඩියෝ ක්‍රීඩා කරමි.,මම වීඩියෝ ක්‍රීඩා කරේය,ක්‍රීඩා කරමි මම වීඩියෝ .
සංගීත කණ්ඩායම උද්යෝගිමත් ගීතයක් වාදනය කරයි.,සංගීත කණ්ඩායම උද්යෝගිමත් ගීතයක් වාදනය කලෙමු, ගීතයක් වාදනය කරයි සංගීත කණ්ඩායම උද්යෝගිමත්.
ඔවුහු උද්‍යානයේ විනෝද චාරිකාවක් පැවැත්වූහ.,ඔවුහු උද්‍යානයේ විනෝද චාරිකාවක් පැවැත්වුනා,උද්‍යානයේ විනෝද චාරිකාවක් ඔවුහු  පැවැත්වූහ.
මම හෙට චාරිකාවක් යමි.,මම හෙට චාරිකාවක් යමු,චාරිකාවක් යමි මම හෙට.
මම ඊයේ චරිකාවක් ගියෙමි.,මම ඊයේ චරිකාවක් ගියෙමු,ගියෙමි මම ඊයේ චරිකාවක් .
සමනලයා සෙමෙන් මල් මතට බසියි.,සමනලයා සෙමෙන් මල් මතට බැස්සොය,මල් මතට බසියි සමනලයා සෙමෙන්.
අපි සුවපහසු කුටියක නැවතී සිටියෙමු.,අපි සුවපහසු කුටියක නැවතී සිටියෙමි,නැවතී සිටියෙමු අපි සුවපහසු කුටියක.
හිරු බැස යෑම අහස පින්තාරු කරයි.,හිරු බැස යෑම අහස පින්තාරු කරමු,පින්තාරු කරයි හිරු බැස යෑම අහස.
ඔවුහු පාරේ බයිසිකල් පදිති.,ඔවුහු පාරේ බයිසිකල් පදිනවා,බයිසිකල් පදිති ඔවුහු පාරේ .
මම නියමිත වේලාවට කාර්යය සම්පූර්ණ කළෙමි.,මම නියමිත වේලාවට කාර්යය සම්පූර්ණ කරමු,සම්පූර්ණ කළෙමි මම නියමිත වේලාවට කාර්යය .
බබා හයියෙන් හිනා වෙයි.,බබා හයියෙන් හිනා වෙමු,හිනා වෙයි බබා හයියෙන්.
අපි කැමතිම ගීතයක් ගායනා කරමු.,අපි කැමතිම ගීතයක් ගායනා කරා,ගායනා කරමු අපි කැමතිම ගීතයක් .
ඔහු කැඩුණු පුටුව සවි කළේය.,ඔහු කැඩුණු පුටුව සවි කළේය,කැඩුණු පුටුව ඔහු  සවි කළේය.
මම සපත්තු දැම්මෙමි.,මම සපත්තු දැම්මා,දැම්මෙමි මම සපත්තු.
ඔවුහු කණ්ඩායම ජයග්රහණය සඳහා එකට වැඩ කළහ.,ඔවුහු කණ්ඩායම ජයග්රහණය සඳහා එකට වැඩ කරා,එකට වැඩ කළහ ඔවුහු කණ්ඩායම ජයග්රහණය සඳහා .
මම රසවත් සන්ධ්‍යාවක් ගත කළෙමි.,මම රසවත් සන්ධ්‍යාවක් ගත කළෙමු,ගත කළෙමි.මම රසවත් සන්ධ්‍යාවක් 
ඇය පහසුවෙන් විභාගය සමත් වූවාය.,ඇය පහසුවෙන් විභාගය සමත් වුනා, සමත් වූවාය ඇය පහසුවෙන් විභාගය.
ඔවුහු ගුහා ගවේෂණය කළහ.,ඔවුහු ගුහා ගවේෂණය කලා,ගවේෂණය කළහ ඔවුහු ගුහා.
අද නගරය කාර්ය බහුල විය.,අද නගරය කාර්ය බහුල වුනා,කාර්ය බහුල විය අද නගරය.
මම විවේක ගැනීමට විවේකයක් ගත්තෙමි.,මම විවේක ගැනීමට විවේකයක් ගත්තා,විවේකයක් ගත්තෙමි මම විවේක ගැනීමට.
අයිස් කැට ඉක්මනින් දිය විය.,අයිස් කැට ඉක්මනින් දිය උනා,ඉක්මනින් දිය විය අයිස් කැට.
අරක්කැමියා රසවත් කෑමක් පිළියෙළ කළේය.,අරක්කැමියා රසවත් කෑමක් පිළියෙළ කලා,රසවත් කෑමක් පිළියෙළ කළේයඅරක්කැමියා.
අපි කෝපි බොන ගමන් හොඳ සංවාදයක් කලෙමු.,අපි කෝපි බොන ගමන් හොඳ සංවාදයක් කලා,හොඳ සංවාදයක් කලෙමු අපි කෝපි බොන ගමන්.
